time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,itt_route,itt_program_type,num_candidates,num_accepted,perc_accepted_candidates_on_route,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202324,Academic year,National,E92000001,England,Physics,Total,SCITT,1051,178,29,206,20
202324,Academic year,National,E92000001,England,Physics,Total,Total,2944,622,100,801,27
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,HEI,14767,5745,62,6930,47
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,SCITT,7584,2643,29,3151,42
202324,Academic year,National,E92000001,England,Primary,PG fee-funded,Total,17742,8388,90,10081,57
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,HEI,818,107,1,117,14
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,SCITT,2155,519,6,565,26
202324,Academic year,National,E92000001,England,Primary,PG Salaried PGTA,Total,2609,626,7,682,26
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,HEI,935,84,1,91,10
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,SCITT,1041,173,2,185,18
202324,Academic year,National,E92000001,England,Primary,PG Salaried School Direct,Total,1752,257,3,276,16
202324,Academic year,National,E92000001,England,Primary,PG Total,HEI,15617,5936,64,7138,46
202324,Academic year,National,E92000001,England,Primary,PG Total,SCITT,9349,3335,36,3901,42
202324,Academic year,National,E92000001,England,Primary,PG Total,Total,19350,9271,100,11039,57
202324,Academic year,National,E92000001,England,Primary,Total,HEI,15617,5936,64,7138,46
202324,Academic year,National,E92000001,England,Primary,Total,SCITT,9349,3335,36,3901,42
202324,Academic year,National,E92000001,England,Primary,Total,Total,19350,9271,100,11039,57
202324,Academic year,National,E92000001,England,Religious Education,PG fee-funded,HEI,565,134,58,176,31
202324,Academic year,National,E92000001,England,Religious Education,PG fee-funded,SCITT,264,60,26,72,27
202324,Academic year,National,E92000001,England,Religious Education,PG fee-funded,Total,698,194,84,248,36
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,HEI,6,1,0,x,x
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,SCITT,63,19,8,19,30
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried PGTA,Total,67,20,9,21,31
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,HEI,12,3,1,x,x
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,SCITT,53,14,6,14,26
202324,Academic year,National,E92000001,England,Religious Education,PG Salaried School Direct,Total,61,17,7,17,28
202324,Academic year,National,E92000001,England,Religious Education,PG Total,HEI,578,138,60,181,31
202324,Academic year,National,E92000001,England,Religious Education,PG Total,SCITT,341,93,40,105,31
202324,Academic year,National,E92000001,England,Religious Education,PG Total,Total,770,231,100,286,37
202324,Academic year,National,E92000001,England,Religious Education,Total,HEI,578,138,60,181,31
202324,Academic year,National,E92000001,England,Religious Education,Total,SCITT,341,93,40,105,31
202324,Academic year,National,E92000001,England,Religious Education,Total,Total,770,231,100,286,37
202324,Academic year,National,E92000001,England,Secondary,PG fee-funded,HEI,24279,8123,63,9770,40
202324,Academic year,National,E92000001,England,Secondary,PG fee-funded,SCITT,12172,3870,30,4606,38
202324,Academic year,National,E92000001,England,Secondary,PG fee-funded,Total,28377,11993,94,14376,51
202324,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,HEI,269,32,0,36,13
202324,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,SCITT,1980,291,2,315,16
202324,Academic year,National,E92000001,England,Secondary,PG Salaried PGTA,Total,2165,323,3,351,16
202324,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,HEI,912,95,1,102,11
202324,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,SCITT,2899,384,3,427,15
202324,Academic year,National,E92000001,England,Secondary,PG Salaried School Direct,Total,3441,479,4,529,15
202324,Academic year,National,E92000001,England,Secondary,PG Total,HEI,24793,8250,64,9908,40
202324,Academic year,National,E92000001,England,Secondary,PG Total,SCITT,14732,4545,36,5348,36
202324,Academic year,National,E92000001,England,Secondary,PG Total,Total,29951,12795,100,15256,51
202324,Academic year,National,E92000001,England,Secondary,Total,HEI,24793,8250,64,9908,40
202324,Academic year,National,E92000001,England,Secondary,Total,SCITT,14732,4545,36,5348,36
202324,Academic year,National,E92000001,England,Secondary,Total,Total,29951,12795,100,15256,51
202324,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,HEI,10813,2851,63,3504,32
202324,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,SCITT,5017,1381,31,1634,33
202324,Academic year,National,E92000001,England,STEM Subjects,PG fee-funded,Total,12529,4232,94,5138,41
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,HEI,107,12,0,12,11
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,SCITT,780,54,1,61,8
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried PGTA,Total,858,66,1,73,9
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,HEI,450,34,1,38,8
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,SCITT,1769,168,4,188,11
202324,Academic year,National,E92000001,England,STEM Subjects,PG Salaried School Direct,Total,2009,202,4,226,11
202324,Academic year,National,E92000001,England,STEM Subjects,PG Total,HEI,11030,2897,64,3554,32
202324,Academic year,National,E92000001,England,STEM Subjects,PG Total,SCITT,6467,1603,36,1883,29
202324,Academic year,National,E92000001,England,STEM Subjects,PG Total,Total,13286,4500,100,5437,41
202324,Academic year,National,E92000001,England,STEM Subjects,Total,HEI,11030,2897,64,3554,32
202324,Academic year,National,E92000001,England,STEM Subjects,Total,SCITT,6467,1603,36,1883,29
202324,Academic year,National,E92000001,England,STEM Subjects,Total,Total,13286,4500,100,5437,41
202324,Academic year,National,E92000001,England,Total,PG fee-funded,HEI,36514,13868,63,16700,46
202324,Academic year,National,E92000001,England,Total,PG fee-funded,SCITT,19056,6513,30,7757,41
202324,Academic year,National,E92000001,England,Total,PG fee-funded,Total,42779,20381,92,24457,57
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,HEI,1071,139,1,153,14
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,SCITT,4038,810,4,880,22
202324,Academic year,National,E92000001,England,Total,PG Salaried PGTA,Total,4654,949,4,1033,22
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,HEI,1820,179,1,193,11
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,SCITT,3891,557,3,612,16
202324,Academic year,National,E92000001,England,Total,PG Salaried School Direct,Total,5082,736,3,805,16
202324,Academic year,National,E92000001,England,Total,PG Total,HEI,37761,14186,64,17046,45
202324,Academic year,National,E92000001,England,Total,PG Total,SCITT,23088,7880,36,9249,40
202324,Academic year,National,E92000001,England,Total,PG Total,Total,45608,22066,100,26295,58
202324,Academic year,National,E92000001,England,Total,Total,HEI,37761,14186,64,17046,45
202324,Academic year,National,E92000001,England,Total,Total,SCITT,23088,7880,36,9249,40
202324,Academic year,National,E92000001,England,Total,Total,Total,45608,22066,100,26295,58
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,HEI,1311,508,65,557,42
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,SCITT,747,240,31,276,37
202425,Academic year,National,E92000001,England,Art & Design,PG fee-funded,Total,1617,748,96,833,52
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,HEI,53,4,1,4,8
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,SCITT,120,17,2,18,15
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried PGTA,Total,163,21,3,22,13
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,HEI,8,0,0,x,x
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,SCITT,160,8,1,10,6
202425,Academic year,National,E92000001,England,Art & Design,PG Salaried School Direct,Total,161,8,1,10,6
202425,Academic year,National,E92000001,England,Art & Design,PG Total,HEI,1350,512,66,561,42
202425,Academic year,National,E92000001,England,Art & Design,PG Total,SCITT,923,265,34,304,33
202425,Academic year,National,E92000001,England,Art & Design,PG Total,Total,1761,777,100,865,49
202425,Academic year,National,E92000001,England,Art & Design,Total,HEI,1350,512,66,561,42
202425,Academic year,National,E92000001,England,Art & Design,Total,SCITT,923,265,34,304,33
202425,Academic year,National,E92000001,England,Art & Design,Total,Total,1761,777,100,865,49
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,HEI,2984,661,57,771,26
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,SCITT,1263,443,38,531,42
202425,Academic year,National,E92000001,England,Biology,PG fee-funded,Total,3540,1104,94,1302,37
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,HEI,19,1,0,x,x
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,SCITT,244,12,1,16,7
202425,Academic year,National,E92000001,England,Biology,PG Salaried PGTA,Total,256,13,1,17,7
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,HEI,87,3,0,4,5
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,SCITT,1052,49,4,57,5
202425,Academic year,National,E92000001,England,Biology,PG Salaried School Direct,Total,1075,52,4,61,6
202425,Academic year,National,E92000001,England,Biology,PG Total,HEI,3045,665,57,776,25
202425,Academic year,National,E92000001,England,Biology,PG Total,SCITT,2238,504,43,604,27
202425,Academic year,National,E92000001,England,Biology,PG Total,Total,4080,1169,100,1380,34
202425,Academic year,National,E92000001,England,Biology,Total,HEI,3045,665,57,776,25
202425,Academic year,National,E92000001,England,Biology,Total,SCITT,2238,504,43,604,27
202425,Academic year,National,E92000001,England,Biology,Total,Total,4080,1169,100,1380,34
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,HEI,832,102,60,126,15
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,SCITT,282,37,22,61,22
202425,Academic year,National,E92000001,England,Business Studies,PG fee-funded,Total,973,139,82,187,19
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,HEI,0,0,0,0,0
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,SCITT,178,22,13,24,13
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried PGTA,Total,178,22,13,24,13
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,HEI,61,3,2,3,5
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,SCITT,172,6,4,8,5
202425,Academic year,National,E92000001,England,Business Studies,PG Salaried School Direct,Total,206,9,5,11,5
202425,Academic year,National,E92000001,England,Business Studies,PG Total,HEI,858,105,62,129,15
202425,Academic year,National,E92000001,England,Business Studies,PG Total,SCITT,510,65,38,93,18
202425,Academic year,National,E92000001,England,Business Studies,PG Total,Total,1151,170,100,222,19
202425,Academic year,National,E92000001,England,Business Studies,Total,HEI,858,105,62,129,15
202425,Academic year,National,E92000001,England,Business Studies,Total,SCITT,510,65,38,93,18
202425,Academic year,National,E92000001,England,Business Studies,Total,Total,1151,170,100,222,19
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,HEI,2473,394,52,479,19
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,SCITT,784,292,38,326,42
202425,Academic year,National,E92000001,England,Chemistry,PG fee-funded,Total,2790,686,90,805,29
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,HEI,9,0,0,x,x
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,SCITT,220,27,4,30,14
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried PGTA,Total,223,27,4,30,13
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,HEI,64,2,0,2,3
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,SCITT,804,49,6,55,7
202425,Academic year,National,E92000001,England,Chemistry,PG Salaried School Direct,Total,829,51,7,57,7
202425,Academic year,National,E92000001,England,Chemistry,PG Total,HEI,2512,396,52,481,19
202425,Academic year,National,E92000001,England,Chemistry,PG Total,SCITT,1563,368,48,411,26
202425,Academic year,National,E92000001,England,Chemistry,PG Total,Total,3214,764,100,892,28
202425,Academic year,National,E92000001,England,Chemistry,Total,HEI,2512,396,52,481,19
202425,Academic year,National,E92000001,England,Chemistry,Total,SCITT,1563,368,48,411,26
202425,Academic year,National,E92000001,England,Chemistry,Total,Total,3214,764,100,892,28
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,HEI,102,43,84,49,48
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,SCITT,34,7,14,8,24
202425,Academic year,National,E92000001,England,Classics,PG fee-funded,Total,112,50,98,57,51
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,HEI,0,0,0,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,SCITT,0,0,0,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried PGTA,Total,0,0,0,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,HEI,0,0,0,0,0
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,SCITT,5,1,2,x,x
202425,Academic year,National,E92000001,England,Classics,PG Salaried School Direct,Total,5,1,2,x,x
202425,Academic year,National,E92000001,England,Classics,PG Total,HEI,102,43,84,49,48
202425,Academic year,National,E92000001,England,Classics,PG Total,SCITT,38,8,16,9,24
202425,Academic year,National,E92000001,England,Classics,PG Total,Total,113,51,100,58,51
202425,Academic year,National,E92000001,England,Classics,Total,HEI,102,43,84,49,48
202425,Academic year,National,E92000001,England,Classics,Total,SCITT,38,8,16,9,24
202425,Academic year,National,E92000001,England,Classics,Total,Total,113,51,100,58,51
202425,Academic year,National,E92000001,England,Computing,PG fee-funded,HEI,1778,301,57,369,21
202425,Academic year,National,E92000001,England,Computing,PG fee-funded,SCITT,728,179,34,217,30
202425,Academic year,National,E92000001,England,Computing,PG fee-funded,Total,2088,480,92,586,28
202425,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,HEI,2,0,0,x,x
202425,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,SCITT,137,12,2,16,12
202425,Academic year,National,E92000001,England,Computing,PG Salaried PGTA,Total,139,12,2,16,12
202425,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,HEI,43,2,0,3,7
202425,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,SCITT,504,30,6,32,6
202425,Academic year,National,E92000001,England,Computing,PG Salaried School Direct,Total,514,32,6,35,7
202425,Academic year,National,E92000001,England,Computing,PG Total,HEI,1804,303,58,372,21
202425,Academic year,National,E92000001,England,Computing,PG Total,SCITT,1194,221,42,265,22
202425,Academic year,National,E92000001,England,Computing,PG Total,Total,2347,524,100,637,27
202425,Academic year,National,E92000001,England,Computing,Total,HEI,1804,303,58,372,21
202425,Academic year,National,E92000001,England,Computing,Total,SCITT,1194,221,42,265,22
202425,Academic year,National,E92000001,England,Computing,Total,Total,2347,524,100,637,27
202425,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,HEI,927,264,44,294,32
202425,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,SCITT,702,291,48,332,47
202425,Academic year,National,E92000001,England,Design & Technology,PG fee-funded,Total,1296,555,92,626,48
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,HEI,44,3,0,4,9
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,SCITT,49,10,2,11,22
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried PGTA,Total,89,13,2,15,17
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,HEI,63,5,1,5,8
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,SCITT,195,28,5,29,15
202425,Academic year,National,E92000001,England,Design & Technology,PG Salaried School Direct,Total,245,33,5,34,14
202425,Academic year,National,E92000001,England,Design & Technology,PG Total,HEI,980,272,45,303,31
202425,Academic year,National,E92000001,England,Design & Technology,PG Total,SCITT,878,329,55,372,42
202425,Academic year,National,E92000001,England,Design & Technology,PG Total,Total,1460,601,100,675,46
202425,Academic year,National,E92000001,England,Design & Technology,Total,HEI,980,272,45,303,31
202425,Academic year,National,E92000001,England,Design & Technology,Total,SCITT,878,329,55,372,42
202425,Academic year,National,E92000001,England,Design & Technology,Total,Total,1460,601,100,675,46
202425,Academic year,National,E92000001,England,Drama,PG fee-funded,HEI,461,143,62,173,38
202425,Academic year,National,E92000001,England,Drama,PG fee-funded,SCITT,243,76,33,96,40
202425,Academic year,National,E92000001,England,Drama,PG fee-funded,Total,574,219,94,269,47
202425,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,HEI,2,1,0,x,x
202425,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,SCITT,73,9,4,9,12
202425,Academic year,National,E92000001,England,Drama,PG Salaried PGTA,Total,75,10,4,10,13
202425,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,HEI,7,0,0,x,x
202425,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,SCITT,27,3,1,x,x
202425,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Total,31,3,1,3,10
202425,Academic year,National,E92000001,England,Drama,PG Total,HEI,467,144,62,174,37
202425,Academic year,National,E92000001,England,Drama,PG Total,SCITT,297,88,38,108,36
202425,Academic year,National,E92000001,England,Drama,PG Total,Total,625,232,100,282,45
202425,Academic year,National,E92000001,England,Drama,Total,HEI,467,144,62,174,37
202425,Academic year,National,E92000001,England,Drama,Total,SCITT,297,88,38,108,36
202425,Academic year,National,E92000001,England,Drama,Total,Total,625,232,100,282,45
202425,Academic year,National,E92000001,England,English,PG fee-funded,HEI,3863,1193,58,1380,36
202425,Academic year,National,E92000001,England,English,PG fee-funded,SCITT,1777,634,31,723,41
202425,Academic year,National,E92000001,England,English,PG fee-funded,Total,4597,1827,89,2103,46
202425,Academic year,National,E92000001,England,English,PG Salaried PGTA,HEI,99,6,0,6,6
202425,Academic year,National,E92000001,England,English,PG Salaried PGTA,SCITT,488,60,3,67,14
202425,Academic year,National,E92000001,England,English,PG Salaried PGTA,Total,546,66,3,73,13
202425,Academic year,National,E92000001,England,English,PG Salaried School Direct,HEI,185,15,1,15,8
202425,Academic year,National,E92000001,England,English,PG Salaried School Direct,SCITT,1132,151,7,162,14
202425,Academic year,National,E92000001,England,English,PG Salaried School Direct,Total,1208,166,8,177,15
202425,Academic year,National,E92000001,England,English,PG Total,HEI,4029,1214,59,1401,35
202425,Academic year,National,E92000001,England,English,PG Total,SCITT,2817,845,41,952,34
202425,Academic year,National,E92000001,England,English,PG Total,Total,5321,2059,100,2353,44
202425,Academic year,National,E92000001,England,English,Total,HEI,4029,1214,59,1401,35
202425,Academic year,National,E92000001,England,English,Total,SCITT,2817,845,41,952,34
202425,Academic year,National,E92000001,England,English,Total,Total,5321,2059,100,2353,44
202425,Academic year,National,E92000001,England,Geography,PG fee-funded,HEI,1535,493,62,559,36
202425,Academic year,National,E92000001,England,Geography,PG fee-funded,SCITT,713,266,33,303,42
202425,Academic year,National,E92000001,England,Geography,PG fee-funded,Total,1824,759,95,862,47
202425,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,HEI,6,1,0,x,x
202425,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,SCITT,129,14,2,18,14
202425,Academic year,National,E92000001,England,Geography,PG Salaried PGTA,Total,135,15,2,19,14
202425,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,HEI,26,4,0,x,x
202425,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,SCITT,295,23,3,27,9
202425,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Total,312,27,3,31,10
202425,Academic year,National,E92000001,England,Geography,PG Total,HEI,1552,498,62,564,36
202425,Academic year,National,E92000001,England,Geography,PG Total,SCITT,1011,303,38,348,34
202425,Academic year,National,E92000001,England,Geography,PG Total,Total,2028,801,100,912,45
202425,Academic year,National,E92000001,England,Geography,Total,HEI,1552,498,62,564,36
202425,Academic year,National,E92000001,England,Geography,Total,SCITT,1011,303,38,348,34
202425,Academic year,National,E92000001,England,Geography,Total,Total,2028,801,100,912,45
202425,Academic year,National,E92000001,England,History,PG fee-funded,HEI,1369,498,63,580,42
202425,Academic year,National,E92000001,England,History,PG fee-funded,SCITT,680,233,30,271,40
202425,Academic year,National,E92000001,England,History,PG fee-funded,Total,1648,731,93,851,52
202425,Academic year,National,E92000001,England,History,PG Salaried PGTA,HEI,12,1,0,x,x
202425,Academic year,National,E92000001,England,History,PG Salaried PGTA,SCITT,246,48,6,51,21
202425,Academic year,National,E92000001,England,History,PG Salaried PGTA,Total,254,49,6,52,20
202425,Academic year,National,E92000001,England,History,PG Salaried School Direct,HEI,24,1,0,x,x
202425,Academic year,National,E92000001,England,History,PG Salaried School Direct,SCITT,246,7,1,7,3
202425,Academic year,National,E92000001,England,History,PG Salaried School Direct,Total,254,8,1,8,3
202425,Academic year,National,E92000001,England,History,PG Total,HEI,1391,500,63,582,42
202425,Academic year,National,E92000001,England,History,PG Total,SCITT,981,288,37,329,34
202425,Academic year,National,E92000001,England,History,PG Total,Total,1891,788,100,911,48
202425,Academic year,National,E92000001,England,History,Total,HEI,1391,500,63,582,42
202425,Academic year,National,E92000001,England,History,Total,SCITT,981,288,37,329,34
202425,Academic year,National,E92000001,England,History,Total,Total,1891,788,100,911,48
202425,Academic year,National,E92000001,England,Mathematics,PG fee-funded,HEI,5688,1222,56,1434,25
202425,Academic year,National,E92000001,England,Mathematics,PG fee-funded,SCITT,2561,783,36,913,36
202425,Academic year,National,E92000001,England,Mathematics,PG fee-funded,Total,6689,2005,92,2347,35
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,HEI,28,2,0,x,x
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,SCITT,634,57,3,61,10
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried PGTA,Total,646,59,3,63,10
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,HEI,208,12,1,12,6
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,SCITT,1903,105,5,113,6
202425,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Total,1976,117,5,125,6
202425,Academic year,National,E92000001,England,Mathematics,PG Total,HEI,5813,1236,57,1448,25
202425,Academic year,National,E92000001,England,Mathematics,PG Total,SCITT,4199,945,43,1087,26
202425,Academic year,National,E92000001,England,Mathematics,PG Total,Total,7556,2181,100,2535,34
202425,Academic year,National,E92000001,England,Mathematics,Total,HEI,5813,1236,57,1448,25
202425,Academic year,National,E92000001,England,Mathematics,Total,SCITT,4199,945,43,1087,26
202425,Academic year,National,E92000001,England,Mathematics,Total,Total,7556,2181,100,2535,34
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,HEI,2393,713,60,879,37
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,SCITT,1056,417,35,499,47
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG fee-funded,Total,2810,1130,96,1378,49
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,HEI,14,0,0,x,x
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,SCITT,191,19,2,23,12
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried PGTA,Total,201,19,2,24,12
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,HEI,29,3,0,x,x
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,SCITT,372,29,2,37,10
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Total,386,32,3,40,10
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,HEI,2407,716,61,883,37
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,SCITT,1362,465,39,559,41
202425,Academic year,National,E92000001,England,Modern Foreign Languages,PG Total,Total,2957,1181,100,1442,49
202425,Academic year,National,E92000001,England,Modern Foreign Languages,Total,HEI,2407,716,61,883,37
202425,Academic year,National,E92000001,England,Modern Foreign Languages,Total,SCITT,1362,465,39,559,41
202425,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,2957,1181,100,1442,49
202425,Academic year,National,E92000001,England,Music,PG fee-funded,HEI,415,172,55,196,47
202425,Academic year,National,E92000001,England,Music,PG fee-funded,SCITT,273,101,33,120,44
202425,Academic year,National,E92000001,England,Music,PG fee-funded,Total,539,273,88,316,59
202425,Academic year,National,E92000001,England,Music,PG Salaried PGTA,HEI,0,0,0,0,0
202425,Academic year,National,E92000001,England,Music,PG Salaried PGTA,SCITT,85,18,6,19,22
202425,Academic year,National,E92000001,England,Music,PG Salaried PGTA,Total,85,18,6,19,22
202425,Academic year,National,E92000001,England,Music,PG Salaried School Direct,HEI,12,1,0,x,x
202425,Academic year,National,E92000001,England,Music,PG Salaried School Direct,SCITT,95,18,6,18,19
202425,Academic year,National,E92000001,England,Music,PG Salaried School Direct,Total,98,19,6,19,19
202425,Academic year,National,E92000001,England,Music,PG Total,HEI,422,173,56,197,47
202425,Academic year,National,E92000001,England,Music,PG Total,SCITT,378,137,44,157,42
202425,Academic year,National,E92000001,England,Music,PG Total,Total,618,310,100,354,57
202425,Academic year,National,E92000001,England,Music,Total,HEI,422,173,56,197,47
202425,Academic year,National,E92000001,England,Music,Total,SCITT,378,137,44,157,42
202425,Academic year,National,E92000001,England,Music,Total,Total,618,310,100,354,57
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,HEI,16153,5430,60,6313,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,SCITT,8122,3018,33,3532,43
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG fee-funded,Total,19280,8448,93,9845,51
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,HEI,287,24,0,26,9
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,SCITT,1893,287,3,319,17
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried PGTA,Total,2085,311,3,345,17
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,HEI,443,42,0,43,10
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,SCITT,2942,317,3,350,12
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Salaried School Direct,Total,3149,359,4,393,12
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,HEI,16511,5496,60,6382,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,SCITT,10897,3622,40,4201,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,PG Total,Total,21131,9118,100,10583,50
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,HEI,16511,5496,60,6382,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,SCITT,10897,3622,40,4201,39
202425,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,21131,9118,100,10583,50
202425,Academic year,National,E92000001,England,Others,PG fee-funded,HEI,1213,214,64,255,21
202425,Academic year,National,E92000001,England,Others,PG fee-funded,SCITT,442,99,29,130,29
202425,Academic year,National,E92000001,England,Others,PG fee-funded,Total,1456,313,93,385,26
202425,Academic year,National,E92000001,England,Others,PG Salaried PGTA,HEI,0,0,0,0,0
202425,Academic year,National,E92000001,England,Others,PG Salaried PGTA,SCITT,69,14,4,14,20
202425,Academic year,National,E92000001,England,Others,PG Salaried PGTA,Total,69,14,4,14,20
202425,Academic year,National,E92000001,England,Others,PG Salaried School Direct,HEI,1,0,0,x,x
